"Churned","Membership_Years","Signup_Quarter","Login_Frequency","Session_Duration_Avg","Total_Purchases","Days_Since_Last_purchase","Average_Order_Value","Cart_Abandonment_Rate","Customer_Service_calls","Returns_Rate","Discount_Usage_Rate","Product_Reviews_Written"
0,1.6,Q2,12.0,25.0,9.0,7.0,185.95,39.7,4.0,5.3,33.9,4.0
0,1.5,Q2,23.0,37.3,19.0,32.0,100.51,46.9,3.0,1.8,45.5,8.0
0,1.2,Q3,13.0,29.4,11.0,20.0,112.64,50.2,4.0,5.2,63.9,6.0
0,6.2,Q3,14.0,16.1,12.0,2.0,92.9,70.8,7.0,5.1,27.6,0.0
0,7.8,Q4,0.0,,11.700000000000001,3.0,184.5,72.9,5.0,9.5,,1.0
0,3.0,Q2,16.0,34.8,16.0,15.0,94.77,50.3,2.0,6.6,47.0,2.0
0,1.2,Q1,7.0,26.6,6.0,33.0,64.75,67.9,7.0,0.9,40.3,2.0
1,0.4,Q4,13.0,21.2,11.700000000000001,3.0,71.45,52.7,9.0,10.1,6.6,4.0
0,5.9,Q3,19.0,40.6,13.0,62.0,113.23,35.4,7.0,0.2,29.0,5.0
0,2.1,Q1,12.0,39.6,12.0,5.0,92.75,57.3,6.0,3.3,53.2,3.0
1,1.4,Q2,7.0,25.9,16.0,15.0,118.5,58.1,8.0,11.0,83.6,
0,6.8,Q2,11.0,24.5,13.0,101.0,119.86,48.0,5.0,7.9,38.9,1.0
0,0.8,Q4,5.0,18.1,10.4,17.0,98.22,55.3,7.0,7.8,74.52,2.0
0,2.9,Q3,1.0,12.0,5.0,15.0,87.53,73.5,6.0,8.3,46.2,0.0
0,3.9,Q1,2.0,22.6,8.0,23.0,103.34,55.3,7.0,0.3,36.5,1.0
1,4.7,Q1,15.0,38.4,21.0,33.0,73.08,50.5,4.0,,22.4,5.0
1,4.7,Q4,11.0,16.6,3.9000000000000004,25.0,90.73,72.3,7.0,,22.2,0.0
0,3.5,Q2,18.0,28.1,10.0,31.0,64.36,49.7,4.0,4.7,27.1,2.0
0,5.0,Q2,9.0,9.6,8.0,6.0,110.33,69.1,3.0,4.5,41.1,
0,1.7,Q3,22.0,21.1,11.0,14.0,136.34,68.0,4.0,11.7,57.9,2.0
0,7.9,Q3,16.0,,18.0,10.0,161.15,74.7,4.0,4.6,21.4,4.0
0,6.8,Q4,17.0,31.9,22.1,10.0,238.7,43.1,3.0,0.9,32.279999999999994,6.0
0,2.8,Q1,12.0,34.1,13.0,38.0,174.58,58.9,3.0,4.0,4.2,
1,1.6,Q1,17.0,38.3,15.0,155.0,134.5,48.1,6.0,2.1,53.6,5.0
1,0.5,Q2,8.0,10.6,4.0,44.0,116.09,69.4,9.0,14.8,72.5,1.0
1,0.8,Q2,0.0,11.8,5.0,113.0,178.32,62.4,7.0,2.8,62.0,3.0
0,8.6,Q3,14.0,,7.0,15.0,96.34,67.1,7.0,7.2,11.1,1.0
1,1.7,Q1,19.0,26.5,11.0,,198.08,49.9,7.0,10.5,33.2,4.0
1,1.8,Q3,9.0,33.9,15.0,74.0,283.73,63.3,10.0,3.6,58.7,4.0
0,6.6,Q2,19.0,40.0,23.0,53.0,60.77,38.4,5.0,2.3,20.0,7.0
0,1.7,Q3,14.0,34.4,15.0,17.0,96.18,52.8,2.0,4.1,32.2,2.0
0,7.9,Q4,10.0,21.0,9.1,7.0,79.15,82.9,4.0,,,2.0
0,2.2,Q2,20.0,32.3,14.0,1.0,120.05,39.2,7.0,1.9,60.8,
1,4.9,Q4,11.0,21.6,11.700000000000001,10.0,98.87,83.4,4.0,9.0,73.32,1.0
0,1.9,Q3,10.0,44.6,17.0,17.0,102.14,29.1,5.0,5.2,22.0,4.0
1,2.9,Q2,7.0,4.5,13.0,16.0,111.19,87.3,2.0,7.4,53.3,2.0
0,1.7,Q4,17.0,35.0,23.400000000000002,39.0,127.35,44.1,1.0,17.5,65.39999999999999,6.0
0,2.9,Q1,12.0,32.8,10.0,21.0,88.83,75.4,8.0,0.6,43.4,5.0
0,1.7,Q2,18.0,41.5,17.0,33.0,144.5,45.5,4.0,12.6,79.0,
1,3.8,Q1,10.0,25.6,20.0,6.0,125.55,61.6,1.0,3.3,64.5,3.0
0,0.6,Q2,19.0,34.4,23.0,24.0,101.69,48.0,5.0,1.4,,6.0
1,2.3,Q2,1.0,16.5,10.0,140.0,130.89,74.4,9.0,9.1,22.5,0.0
0,1.6,Q4,17.0,27.8,24.7,37.0,150.87,34.2,5.0,4.5,52.92,6.0
0,0.3,Q4,7.0,20.5,9.1,10.0,213.18,61.5,7.0,5.6,47.76,3.0
0,5.3,Q2,24.0,,18.0,29.0,57.41,60.4,6.0,3.9,33.0,
1,0.7,Q2,6.0,17.7,14.0,14.0,135.75,66.7,7.0,18.8,55.2,1.0
0,1.5,Q1,13.0,19.5,10.0,30.0,80.41,60.8,8.0,5.6,46.9,0.0
0,1.6,Q1,21.0,50.3,18.0,100.0,88.51,41.9,0.0,6.6,64.3,7.0
1,5.0,Q4,3.0,16.4,5.2,42.0,127.31,80.1,10.0,6.9,34.44,0.0
1,1.1,Q2,1.0,11.0,7.0,111.0,80.9,83.8,11.0,3.3,42.9,0.0
0,1.1,Q2,14.0,22.6,7.0,30.0,95.72,58.0,8.0,4.2,45.6,0.0
0,3.1,Q4,11.0,28.6,14.3,7.0,116.85,58.4,8.0,2.9,78.24,3.0
0,4.2,Q1,24.0,45.3,21.0,33.0,119.47,29.3,3.0,,38.8,
0,2.2,Q4,2.0,9.8,3.9000000000000004,3.0,60.61,68.9,5.0,1.8,13.44,0.0
1,4.6,Q2,6.0,24.7,8.0,20.0,226.46,71.6,6.0,2.8,64.1,0.0
0,0.4,Q2,16.0,39.1,17.0,47.0,140.97,31.8,3.0,3.9,20.8,3.0
1,3.2,Q3,0.0,22.3,15.0,8.0,149.45,46.3,8.0,1.8,70.0,1.0
1,5.8,Q1,0.0,17.1,8.0,5.0,115.11,91.2,5.0,8.3,72.6,1.0
1,3.0,Q4,20.0,32.9,23.400000000000002,183.0,93.62,53.6,6.0,11.9,60.24,3.0
0,0.8,Q1,13.0,41.6,13.0,0.0,91.67,68.3,8.0,,39.4,9.0
0,6.6,Q1,6.0,19.2,8.0,41.0,112.91,55.9,5.0,1.0,38.4,4.0
0,1.4,Q1,13.0,,11.0,28.0,131.04,65.4,8.0,0.1,79.0,1.0
0,3.8,Q4,16.0,39.9,16.900000000000002,10.0,122.82,45.8,6.0,12.4,,3.0
0,1.9,Q4,15.0,28.6,28.6,28.0,185.61,34.7,4.0,15.5,48.12,3.0
0,3.0,Q4,22.0,36.8,19.5,44.0,85.91,37.6,3.0,3.2,13.92,
0,8.5,Q3,28.0,34.4,13.0,17.0,119.54,47.9,3.0,4.2,18.3,5.0
1,3.5,Q4,37.0,49.3,33.800000000000004,2.0,113.19,13.3,2.0,7.5,19.92,7.0
1,1.7,Q3,2.0,8.5,9.0,13.0,134.52,84.7,5.0,6.7,16.4,0.0
0,3.8,Q2,26.0,57.5,29.0,5.0,155.37,33.9,1.0,3.7,44.4,8.0
0,1.1,Q4,16.0,23.0,13.0,2.0,203.59,55.8,3.0,3.3,43.32,2.0
0,3.5,Q2,3.0,29.6,13.0,38.0,68.4,60.4,8.0,5.1,31.6,5.0
1,2.6,Q3,3.0,17.5,9.0,24.0,194.55,70.6,6.0,3.1,12.6,2.0
0,6.4,Q3,2.0,20.7,5.0,22.0,174.89,57.9,8.0,,50.3,3.0
0,5.0,Q2,1.0,14.4,10.0,17.0,169.38,47.4,3.0,10.0,45.3,3.0
0,8.5,Q3,5.0,27.0,8.0,63.0,99.94,64.3,7.0,1.5,10.8,0.0
0,4.6,Q1,12.0,32.7,14.0,7.0,85.09,34.1,4.0,5.1,15.5,6.0
1,1.8,Q1,9.0,10.0,3.0,78.0,116.43,62.3,8.0,2.2,28.7,0.0
1,2.8,Q1,17.0,,20.0,9.0,99.73,67.4,7.0,15.7,13.0,5.0
0,3.8,Q2,8.0,24.3,10.0,4.0,65.2,66.3,1.0,5.6,26.3,4.0
0,0.1,Q4,29.0,50.8,28.6,1.0,196.6,11.8,3.0,3.8,34.08,7.0
0,8.3,Q4,19.0,22.9,13.0,9.0,107.86,56.6,6.0,3.5,,2.0
0,0.3,Q2,3.0,28.5,16.0,9.0,99.9,51.2,,3.4,25.6,5.0
0,2.4,Q2,18.0,34.5,29.0,111.0,115.18,49.9,3.0,12.8,3.2,0.0
0,3.6,Q2,18.0,37.1,10.0,5.0,70.89,42.6,7.0,,32.8,0.0
1,2.9,Q4,6.0,18.8,3.9000000000000004,1.0,128.58,73.0,9.0,4.5,29.04,0.0
0,0.8,Q1,11.0,34.4,9.0,57.0,117.33,60.3,6.0,6.4,,0.0
0,1.9,Q3,16.0,24.8,8.0,21.0,102.54,33.0,6.0,16.0,23.5,4.0
0,1.4,Q1,10.0,32.4,8.0,26.0,138.36,71.7,4.0,,36.4,2.0
0,2.4,Q4,9.0,25.3,20.8,34.0,177.33,75.3,4.0,4.1,104.04,7.0
1,2.1,Q3,8.0,20.9,17.0,108.0,57.17,77.0,4.0,4.7,45.5,1.0
0,0.9,Q4,10.0,20.2,13.0,16.0,76.87,60.9,13.0,2.9,37.92,2.0
0,5.3,Q4,8.0,20.7,14.3,,231.86,87.8,4.0,1.7,11.16,2.0
0,2.2,Q1,6.0,24.8,13.0,24.0,122.59,70.1,10.0,6.5,54.3,
1,3.8,Q1,13.0,8.7,5.0,115.0,59.95,73.2,7.0,12.6,43.5,2.0
0,2.9,Q4,11.0,12.6,7.800000000000001,65.0,93.61,71.8,6.0,7.2,73.44,3.0
0,1.9,Q3,13.0,41.3,16.0,16.0,47.8,46.6,2.0,8.3,59.6,3.0
0,1.6,Q2,11.0,27.6,12.0,38.0,99.28,59.9,3.0,3.5,63.1,4.0
0,0.7,Q4,0.0,28.2,13.0,59.0,93.7,57.7,8.0,5.9,61.32,2.0
0,0.8,Q4,15.0,22.7,14.3,84.0,141.71,54.9,5.0,3.1,11.04,2.0
0,6.1,Q1,0.0,17.3,11.0,13.0,120.82,71.6,4.0,4.9,62.9,1.0
0,2.6,Q2,36.0,50.6,20.0,8.0,60.69,38.6,1.0,,,7.0
0,0.6,Q3,2.0,22.1,9.0,17.0,52.84,47.4,7.0,6.6,4.5,1.0
0,1.1,Q2,8.0,15.6,7.0,24.0,93.98,66.4,7.0,,55.4,2.0
0,1.6,Q3,21.0,35.2,14.0,1.0,72.13,46.4,6.0,5.4,62.5,2.0
0,2.4,Q4,5.0,,6.5,0.0,118.37,74.5,9.0,5.0,,1.0
0,2.2,Q3,25.0,30.2,13.0,5.0,59.85,55.6,3.0,10.7,38.1,5.0
0,1.6,Q4,15.0,28.5,15.600000000000001,3.0,66.75,53.0,6.0,1.6,23.16,3.0
1,2.3,Q2,22.0,35.8,22.0,39.0,85.65,32.3,7.0,5.1,46.6,4.0
1,1.2,Q1,0.0,11.6,2.0,8.0,127.46,85.4,6.0,5.1,9.1,0.0
0,3.0,Q2,9.0,25.0,10.0,12.0,101.85,67.7,7.0,9.2,23.0,2.0
0,3.6,Q1,10.0,35.9,13.0,15.0,196.25,34.7,1.0,13.1,51.4,1.0
0,1.7,Q3,10.0,26.1,8.0,,140.63,64.5,7.0,1.7,62.4,4.0
0,1.8,Q1,10.0,,14.0,23.0,96.65,72.8,7.0,1.7,,3.0
0,2.9,Q3,1.0,13.6,6.0,1.0,149.27,67.5,7.0,,,4.0
0,2.1,Q3,8.0,20.8,10.0,8.0,139.69,76.2,3.0,11.2,52.1,2.0
0,0.7,Q2,4.0,24.2,11.0,1.0,112.93,55.6,5.0,,49.9,3.0
1,5.5,Q2,7.0,15.3,12.0,27.0,194.63,60.0,10.0,4.4,18.9,5.0
0,7.4,Q1,7.0,,8.0,4.0,116.03,63.9,10.0,2.7,26.4,2.0
1,6.3,Q2,20.0,42.2,18.0,75.0,177.26,29.2,1.0,7.6,21.7,15.0
0,1.3,Q2,8.0,20.0,10.0,13.0,137.38,57.0,10.0,5.8,,
0,1.5,Q2,0.0,18.6,4.0,16.0,64.67,59.7,6.0,2.5,45.1,0.0
0,2.7,Q4,3.0,13.9,9.1,29.0,85.31,55.5,3.0,10.7,90.36,5.0
0,3.1,Q4,11.0,,16.900000000000002,,266.89,76.0,5.0,4.3,11.76,2.0
0,2.1,Q3,18.0,39.3,15.0,,70.38,63.9,3.0,4.7,12.3,5.0
1,5.4,Q4,9.0,8.3,3.9000000000000004,47.0,63.93,66.7,6.0,11.5,64.8,1.0
0,2.7,Q3,4.0,24.3,9.0,16.0,104.96,60.8,6.0,6.4,22.0,2.0
0,6.1,Q3,11.0,44.5,18.0,25.0,54.47,58.9,2.0,3.0,13.4,3.0
0,0.5,Q3,7.0,,13.0,119.0,76.18,71.1,3.0,4.8,24.4,1.0
0,4.2,Q1,12.0,23.5,9.0,13.0,174.17,58.1,2.0,1.3,23.8,1.0
1,2.6,Q2,23.0,38.4,24.0,5.0,120.59,48.3,6.0,2.4,58.4,8.0
0,1.6,Q2,0.0,18.6,12.0,8.0,173.36,71.3,5.0,6.3,52.3,2.0
0,3.7,Q3,4.0,20.5,8.0,26.0,171.11,65.7,9.0,0.6,26.4,2.0
0,4.4,Q2,12.0,28.2,15.0,24.0,77.14,78.8,5.0,2.3,64.4,0.0
1,1.4,Q2,6.0,22.9,19.0,102.0,131.09,54.9,8.0,12.9,26.1,2.0
0,4.6,Q4,1.0,17.9,7.800000000000001,23.0,115.72,70.1,7.0,6.5,29.759999999999998,2.0
0,1.9,Q4,12.0,30.5,22.1,46.0,80.22,73.2,1.0,2.7,95.04,4.0
1,0.4,Q4,20.0,32.1,23.400000000000002,0.0,144.44,62.8,3.0,1.7,59.4,2.0
0,1.3,Q3,24.0,32.6,18.0,1.0,71.22,32.0,5.0,3.0,8.8,3.0
1,0.4,Q2,13.0,32.9,11.0,100.0,61.88,79.3,6.0,17.7,21.2,7.0
0,4.4,Q2,12.0,41.2,14.0,,64.26,46.8,6.0,5.2,48.3,7.0
1,8.5,Q1,0.0,20.9,2.0,84.0,59.94,74.7,9.0,1.7,92.0,0.0
0,2.5,Q2,11.0,33.8,12.0,30.0,143.17,45.1,5.0,3.1,43.2,2.0
0,4.1,Q3,8.0,31.5,12.0,5.0,104.09,58.7,6.0,15.9,78.1,6.0
0,5.1,Q4,21.0,35.1,15.600000000000001,5.0,74.47,44.7,3.0,,79.32,
0,3.6,Q4,11.0,14.6,10.4,,184.14,42.7,7.0,,91.08,2.0
0,2.8,Q1,18.0,32.5,15.0,30.0,110.0,32.4,2.0,3.4,48.4,
0,1.7,Q4,12.0,24.6,14.3,12.0,94.6,58.0,5.0,5.1,44.16,1.0
0,8.8,Q4,19.0,41.0,19.5,26.0,171.51,37.6,3.0,2.4,54.48,1.0
0,3.7,Q2,18.0,36.7,19.0,,117.15,34.7,3.0,5.2,56.6,3.0
0,8.9,Q2,11.0,30.9,19.0,16.0,103.94,55.7,4.0,10.3,35.1,3.0
0,5.0,Q4,29.0,54.1,39.0,10.0,67.32,20.6,3.0,3.8,39.0,8.0
0,1.6,Q3,9.0,26.9,14.0,52.0,60.36,52.0,4.0,10.3,84.3,2.0
0,3.6,Q3,1.0,,6.0,0.0,128.92,66.4,2.0,2.0,15.3,1.0
1,2.8,Q1,17.0,40.9,17.0,13.0,112.15,43.7,1.0,2.3,24.5,2.0
0,2.5,Q4,12.0,22.5,15.600000000000001,39.0,122.84,57.9,5.0,,79.44,6.0
0,4.9,Q3,13.0,31.4,13.0,4.0,156.58,56.9,7.0,5.5,14.8,4.0
0,0.9,Q3,13.0,9.4,13.0,65.0,137.49,64.8,5.0,1.4,9.3,5.0
0,0.6,Q4,14.0,34.9,19.5,31.0,141.8,53.6,3.0,3.5,93.71999999999998,1.0
1,1.3,Q3,21.0,36.2,24.0,13.0,81.56,45.1,7.0,8.4,74.2,4.0
0,0.3,Q2,10.0,18.9,11.0,21.0,68.96,51.9,9.0,3.9,13.6,3.0
0,3.1,Q3,6.0,40.8,16.0,21.0,127.84,36.0,2.0,0.6,51.4,4.0
0,0.4,Q3,20.0,44.9,18.0,19.0,67.7,45.3,2.0,8.5,,4.0
0,10.0,Q4,5.0,36.8,11.700000000000001,42.0,93.86,65.5,6.0,18.1,43.32,3.0
0,3.0,Q4,0.0,28.1,9.1,13.0,61.49,70.1,7.0,2.6,69.36,
1,2.5,Q3,6.0,,6.0,14.0,128.06,72.1,8.0,6.0,7.0,0.0
0,1.2,Q4,23.0,36.3,19.5,4.0,98.02,57.7,6.0,7.4,6.96,3.0
0,2.1,Q4,14.0,,16.900000000000002,120.0,112.02,63.0,7.0,,71.75999999999999,5.0
0,1.2,Q3,19.0,36.2,19.0,6.0,82.63,47.7,1.0,3.6,52.4,6.0
0,4.0,Q4,22.0,28.0,16.900000000000002,5.0,84.94,52.8,6.0,2.8,64.2,2.0
1,3.4,Q4,5.0,,9.1,47.0,97.67,64.7,7.0,0.3,17.52,
0,2.1,Q4,20.0,38.0,26.0,31.0,97.68,44.5,5.0,12.1,21.96,7.0
0,1.1,Q4,17.0,30.7,23.400000000000002,12.0,39.4,34.5,6.0,12.6,50.16,0.0
0,1.3,Q2,21.0,31.0,22.0,2.0,217.2,53.5,2.0,4.8,65.9,2.0
1,2.8,Q2,15.0,18.9,13.0,25.0,134.27,50.3,8.0,2.8,60.7,3.0
0,5.5,Q3,21.0,43.3,18.0,11.0,145.98,47.3,4.0,5.9,34.1,3.0
0,2.7,Q1,20.0,29.7,13.0,10.0,130.65,63.1,5.0,,42.8,
0,3.1,Q3,10.0,9.8,3.0,17.0,59.01,64.5,7.0,0.7,20.0,0.0
0,4.1,Q2,19.0,34.1,15.0,4.0,208.35,33.8,4.0,21.6,38.7,8.0
0,3.5,Q2,18.0,36.8,26.0,33.0,157.65,45.3,4.0,7.3,54.9,5.0
1,0.9,Q1,4.0,19.9,4.0,6.0,100.26,55.6,5.0,15.1,,2.0
1,2.9,Q2,10.0,25.1,15.0,13.0,80.56,46.0,2.0,2.0,74.6,
0,3.9,Q4,17.0,36.6,18.2,9.0,177.41,111.19119729620269,4.0,2.8,11.76,4.0
0,3.9,Q1,21.0,48.3,23.0,12.0,123.04,36.2,2.0,13.0,27.4,
1,6.6,Q3,12.0,20.7,7.0,10.0,173.82,52.3,11.0,10.6,14.4,0.0
1,3.2,Q1,6.0,15.3,5.0,8.0,125.38,88.7,7.0,11.3,48.6,0.0
1,1.9,Q4,4.0,16.0,11.700000000000001,125.0,141.45,82.3,9.0,5.4,36.72,3.0
0,5.4,Q2,4.0,,7.0,18.0,152.39,70.1,9.0,13.6,23.0,2.0
0,3.0,Q4,18.0,43.2,29.900000000000002,27.0,91.79,44.4,4.0,5.9,49.68,2.0
0,3.1,Q1,7.0,30.5,9.0,4.0,148.48,70.5,12.0,7.6,25.0,6.0
0,2.9,Q3,13.0,34.4,8.0,27.0,79.77,41.8,5.0,2.2,78.8,2.0
0,1.5,Q4,24.0,32.7,19.5,25.0,149.12,36.9,2.0,9.2,63.84,4.0
0,7.5,Q2,2.0,,11.0,22.0,75.0,64.7,8.0,0.1,37.8,1.0
1,3.2,Q4,7.0,16.2,9.1,62.0,116.52,70.5,10.0,8.5,65.04,2.0
1,1.4,Q4,5.0,11.9,10.4,32.0,129.49,66.5,9.0,8.1,,1.0
1,0.9,Q2,1.0,7.1,4.0,2.0,205.95,95.2,3.0,3.9,11.5,0.0
0,5.8,Q3,2.0,17.1,5.0,14.0,60.11,48.3,5.0,12.8,42.4,1.0
0,2.4,Q1,8.0,36.0,9.0,32.0,130.52,71.2,5.0,4.3,46.3,2.0
0,2.1,Q1,27.0,44.8,27.0,,79.26,20.9,3.0,12.5,48.1,6.0
0,2.0,Q1,14.0,17.8,8.0,,184.91,47.2,5.0,4.1,58.5,
0,1.8,Q4,37.0,51.1,31.200000000000003,69.0,75.19,21.5,3.0,7.8,21.0,11.0
0,3.9,Q1,12.0,22.0,6.0,28.0,74.32,84.2,5.0,11.0,10.7,3.0
0,3.6,Q3,14.0,32.3,16.0,61.0,107.59,30.9,5.0,8.4,60.5,11.0
0,2.0,Q4,5.0,,6.5,4.0,93.15,79.4,4.0,0.2,38.879999999999995,1.0
0,5.8,Q2,0.0,,9.0,20.0,146.93,71.1,6.0,6.6,13.0,1.0
0,4.4,Q4,0.0,,9.1,41.0,90.45,75.6,5.0,5.8,61.8,
0,1.6,Q1,18.0,37.9,16.0,36.0,102.78,44.5,6.0,8.5,38.0,5.0
0,0.7,Q1,24.0,47.2,17.0,54.0,72.46,29.6,2.0,2.5,33.7,5.0
0,3.5,Q1,16.0,33.6,13.0,79.0,90.38,65.2,3.0,0.9,17.2,
1,0.7,Q2,0.0,14.8,7.0,1.0,113.23,76.5,,9.9,25.6,1.0
0,2.9,Q3,9.0,28.5,16.0,6.0,104.03,61.5,3.0,11.2,,2.0
0,2.7,Q3,17.0,30.8,11.0,4.0,117.54,55.9,5.0,,69.2,4.0
0,2.5,Q1,25.0,51.5,21.0,1.0,71.63,25.6,4.0,8.3,33.9,8.0
1,5.0,Q2,0.0,18.0,5.0,0.0,131.99,83.0,6.0,3.2,62.6,1.0
0,1.8,Q2,7.0,16.1,3.0,19.0,56.76,63.3,4.0,15.8,50.2,0.0
0,5.3,Q4,1.0,20.7,16.900000000000002,7.0,118.44,67.4,8.0,2.0,36.12,0.0
1,1.4,Q4,2.0,19.1,6.5,28.0,226.26,72.5,7.0,8.6,26.279999999999998,1.0
1,3.7,Q3,10.0,18.0,13.0,1.0,167.09,49.7,8.0,3.3,1.0,1.0
0,4.4,Q2,19.0,29.6,20.0,,88.06,47.9,6.0,6.7,53.6,4.0
0,10.0,Q3,11.0,,8.0,13.0,125.26,82.5,8.0,0.1,68.8,1.0
1,2.0,Q4,6.0,10.9,3.9000000000000004,3.0,113.28,70.8,8.0,3.7,84.24,0.0
0,8.3,Q4,9.0,44.7,16.900000000000002,,134.17,59.9,4.0,10.6,62.16,3.0
1,1.0,Q2,8.0,26.7,14.0,27.0,106.26,61.1,4.0,1.2,18.2,2.0
0,2.5,Q1,11.0,18.3,7.0,,109.63,55.4,3.0,2.5,76.6,4.0
0,0.3,Q3,17.0,34.2,21.0,74.0,123.61,47.9,0.0,5.5,68.2,7.0
0,4.2,Q4,26.0,42.5,28.6,38.0,123.92,30.8,3.0,7.0,30.96,2.0
1,1.5,Q2,1.0,7.7,6.0,22.0,105.55,71.4,7.0,,31.3,1.0
0,0.4,Q1,17.0,31.4,13.0,12.0,58.92,47.2,2.0,0.5,50.5,1.0
0,8.3,Q2,15.0,29.9,14.0,89.0,108.22,32.8,3.0,7.5,42.1,2.0
0,2.5,Q2,15.0,35.1,13.0,14.0,264.28,47.0,2.0,2.4,39.3,4.0
0,1.3,Q4,2.0,18.4,11.700000000000001,43.0,206.62,61.3,6.0,5.9,39.84,2.0
0,7.1,Q4,10.0,,10.4,12.0,140.77,73.5,6.0,8.6,91.68,1.0
0,2.4,Q2,4.0,16.4,9.0,1.0,57.25,54.9,7.0,2.7,30.0,3.0
0,3.7,Q4,7.0,17.3,15.600000000000001,55.0,125.25,65.6,4.0,2.2,1.7999999999999998,1.0
0,0.1,Q2,2.0,,9.0,21.0,140.0,70.0,6.0,4.5,37.2,4.0
0,3.5,Q4,25.0,30.7,18.2,9.0,81.4,42.5,4.0,20.6,57.0,7.0
0,3.8,Q3,12.0,25.6,7.0,3.0,107.0,53.0,11.0,,14.9,3.0
0,3.5,Q2,4.0,15.4,7.0,3.0,148.17,59.8,5.0,3.7,74.9,1.0
0,4.1,Q3,30.0,59.7,23.0,3.0,110.08,30.1,0.0,12.7,72.8,8.0
0,6.6,Q1,22.0,39.5,20.0,1.0,121.28,53.6,2.0,,70.5,5.0
0,3.1,Q2,10.0,16.8,7.0,50.0,97.79,64.5,4.0,5.5,33.6,4.0
0,1.4,Q3,7.0,24.3,8.0,10.0,160.77,34.5,8.0,2.6,7.8,2.0
0,1.2,Q3,7.0,,13.0,16.0,110.47,63.4,14.0,1.4,72.1,3.0
0,2.5,Q1,30.0,44.5,22.0,1.0,169.05,36.1,2.0,22.2,24.6,6.0
0,3.5,Q1,18.0,35.5,12.0,47.0,208.8,48.6,4.0,11.5,70.7,3.0
0,1.4,Q2,20.0,31.1,12.0,44.0,210.21,52.2,5.0,11.5,49.1,4.0
1,6.2,Q3,19.0,38.0,22.0,51.0,143.63,46.2,7.0,15.1,52.4,8.0
1,5.6,Q4,15.0,39.1,18.2,7.0,75.34,34.6,2.0,8.5,48.12,3.0
0,0.3,Q2,21.0,46.4,19.0,77.0,132.41,44.6,5.0,,26.6,7.0
0,5.0,Q4,0.0,16.5,5.2,75.0,61.88,76.6,6.0,3.1,74.39999999999999,
0,1.5,Q3,12.0,25.2,11.0,50.0,150.79,51.5,3.0,9.6,27.6,4.0
0,1.4,Q3,9.0,16.9,7.0,26.0,154.23,52.8,3.0,4.8,25.6,3.0
1,3.4,Q1,22.0,55.8,21.0,73.0,68.29,35.0,1.0,1.9,74.3,5.0
0,0.4,Q2,11.0,28.0,15.0,43.0,117.1,56.2,3.0,4.1,31.8,2.0
0,6.5,Q1,5.0,16.3,9.0,0.0,154.1,75.9,7.0,5.9,,0.0
0,3.4,Q4,14.0,33.3,11.700000000000001,45.0,79.91,51.8,4.0,10.9,103.2,3.0
0,1.5,Q4,8.0,14.8,7.800000000000001,8.0,105.96,64.0,7.0,,27.599999999999998,1.0
0,3.4,Q1,6.0,32.9,10.0,26.0,84.73,36.0,5.0,3.4,57.6,3.0
0,7.0,Q4,28.0,41.6,23.400000000000002,16.0,89.03,42.9,1.0,4.0,49.559999999999995,5.0
1,3.9,Q2,18.0,31.8,13.0,19.0,86.28,47.0,4.0,0.8,54.7,4.0
1,2.3,Q1,10.0,26.1,7.0,6.0,141.95,60.7,8.0,4.6,27.0,2.0
1,1.4,Q1,0.0,15.8,6.0,26.0,65.54,67.0,8.0,3.9,20.0,1.0
0,2.0,Q4,7.0,13.2,7.800000000000001,59.0,55.09,72.1,8.0,2.2,64.8,1.0
0,2.9,Q1,10.0,27.7,9.0,16.0,144.5,70.8,8.0,9.7,57.8,6.0
0,2.5,Q2,0.0,20.3,8.0,7.0,196.96,54.7,4.0,0.6,46.2,7.0
0,2.8,Q1,19.0,39.6,16.0,126.0,161.6,42.9,4.0,14.9,55.2,3.0
1,1.6,Q1,9.0,28.6,13.0,44.0,92.77,38.5,8.0,,1.8,2.0
0,2.1,Q1,10.0,26.3,9.0,79.0,74.72,47.2,5.0,4.1,44.4,1.0
0,1.4,Q4,6.0,,10.4,6.0,109.42,75.5,6.0,,49.32,
0,1.0,Q1,23.0,30.4,24.0,9.0,60.85,52.9,3.0,,33.5,0.0
0,3.3,Q4,13.0,20.3,15.600000000000001,11.0,106.0,45.7,2.0,5.4,10.68,
0,1.0,Q3,0.0,13.7,4.0,2.0,88.12,71.6,8.0,2.9,29.3,
0,7.6,Q1,9.0,16.0,5.0,31.0,108.88,62.2,4.0,9.4,52.2,2.0
0,3.4,Q4,0.0,15.1,5.2,,111.45,100.0,10.0,1.9,48.84,1.0
0,1.8,Q3,18.0,,11.0,5.0,143.0,60.8,3.0,10.5,21.6,3.0
0,2.8,Q4,12.0,45.7,16.900000000000002,3.0,145.82,51.6,2.0,10.7,14.76,7.0
0,0.5,Q3,12.0,18.1,6.0,1.0,73.73,78.4,7.0,11.6,42.7,2.0
0,4.6,Q4,9.0,,7.800000000000001,,70.57,61.0,14.0,5.3,64.8,2.0
0,0.5,Q4,20.0,28.3,18.2,6.0,119.64,44.7,5.0,3.1,63.48,5.0
0,1.2,Q1,19.0,35.1,12.0,19.0,194.39,35.0,2.0,2.9,59.3,3.0
1,0.7,Q3,17.0,43.5,23.0,2.0,84.39,27.4,6.0,16.7,78.3,7.0
